market_customer_id,is_our_customer,segment,region,industry,company_size,country,potential_value_score
M1977,No,Mid-Market,North,Tech,Large,Germany,52
M1978,No,SMB,North,Retail,Small,UAE,72
M1979,No,Enterprise,South,Tech,Small,UAE,50
M1980,No,Mid-Market,West,Retail,Large,Germany,86
M1981,No,Enterprise,East,Healthcare,Large,UAE,51
M1982,No,Enterprise,West,Tech,Medium,UAE,77
M1983,No,Mid-Market,North,Tech,Small,Germany,87
M1984,No,SMB,North,Healthcare,Medium,UAE,99
M1985,No,Enterprise,North,Retail,Medium,UAE,36
M1986,No,Enterprise,North,Finance,Medium,UK,67
M1987,No,SMB,East,Manufacturing,Medium,USA,27
M1988,No,SMB,West,Retail,Medium,India,92
M1989,No,Mid-Market,West,Tech,Small,UK,66
M1990,No,SMB,South,Retail,Medium,India,19
M1991,No,Enterprise,North,Healthcare,Large,UAE,10
M1992,No,Enterprise,South,Finance,Small,USA,43
M1993,No,Enterprise,East,Manufacturing,Large,Germany,45
M1994,No,Enterprise,South,Manufacturing,Medium,UAE,77
M1995,No,SMB,North,Tech,Small,India,21
M1996,No,SMB,West,Retail,Small,India,43
M1997,No,SMB,South,Manufacturing,Medium,India,99
M1998,No,SMB,South,Manufacturing,Small,Germany,28
M1999,No,Mid-Market,West,Retail,Medium,Germany,31
M2000,No,Mid-Market,West,Tech,Small,UK,72
M2001,No,SMB,North,Manufacturing,Large,USA,61
M2002,No,SMB,North,Manufacturing,Medium,India,10
M2003,No,SMB,South,Manufacturing,Large,UAE,18
M2004,No,Mid-Market,South,Retail,Large,Germany,65
M2005,No,SMB,North,Healthcare,Large,UAE,63
M2006,No,SMB,East,Manufacturing,Large,UAE,62
M2007,No,Enterprise,East,Manufacturing,Small,Germany,39
M2008,No,Enterprise,South,Manufacturing,Large,UAE,75
M2009,No,SMB,South,Retail,Large,UK,60
M2010,No,Enterprise,North,Finance,Small,Germany,89
M2011,No,Enterprise,East,Healthcare,Large,Germany,77
M2012,No,Enterprise,West,Healthcare,Medium,UK,44
M2013,No,SMB,South,Finance,Medium,UK,60
M2014,No,Enterprise,North,Tech,Small,USA,31
M2015,No,SMB,North,Retail,Small,UK,29
M2016,No,Enterprise,East,Finance,Small,Germany,49
M2017,No,SMB,West,Retail,Small,Germany,68
M2018,No,Enterprise,North,Retail,Small,Germany,89
M2019,No,SMB,West,Manufacturing,Medium,Germany,96
M2020,No,SMB,East,Manufacturing,Large,USA,74
M2021,No,Enterprise,South,Healthcare,Small,UK,33
M2022,No,SMB,East,Healthcare,Medium,Germany,28
M2023,No,SMB,West,Retail,Medium,UAE,97
M2024,No,Mid-Market,West,Healthcare,Medium,UK,56
M2025,No,Enterprise,South,Finance,Small,UK,78
M2026,No,Mid-Market,South,Manufacturing,Medium,India,28
M2027,No,SMB,South,Healthcare,Large,UK,63
M2028,No,Mid-Market,West,Healthcare,Small,Germany,9
M2029,No,Mid-Market,West,Healthcare,Large,USA,69
M2030,No,Mid-Market,West,Manufacturing,Medium,USA,53
M2031,No,Enterprise,North,Finance,Medium,USA,74
M2032,No,Mid-Market,South,Retail,Large,Germany,49
M2033,No,SMB,South,Retail,Medium,India,19
M2034,No,SMB,North,Manufacturing,Small,India,79
M2035,No,Mid-Market,North,Tech,Large,India,89
M2036,No,Mid-Market,West,Finance,Small,India,34
M2037,No,Mid-Market,East,Tech,Large,USA,39
M2038,No,Mid-Market,East,Finance,Medium,USA,23
M2039,No,Enterprise,North,Finance,Small,Germany,73
M2040,No,SMB,East,Tech,Large,UAE,22
M2041,No,Enterprise,North,Retail,Small,UAE,9
M2042,No,SMB,South,Tech,Small,India,81
M2043,No,Enterprise,North,Finance,Medium,USA,100
M2044,No,Mid-Market,East,Healthcare,Large,UAE,38
M2045,No,SMB,West,Manufacturing,Large,Germany,96
M2046,No,Mid-Market,South,Finance,Small,India,37
M2047,No,Mid-Market,West,Tech,Large,India,9
M2048,No,SMB,West,Manufacturing,Medium,UK,3
M2049,No,Enterprise,West,Healthcare,Small,UK,24
M2050,No,Enterprise,North,Finance,Medium,Germany,98
M2051,No,Mid-Market,East,Retail,Small,UK,53
M2052,No,Mid-Market,East,Healthcare,Medium,Germany,70
M2053,No,Mid-Market,East,Finance,Large,UAE,9
M2054,No,Mid-Market,East,Retail,Small,UK,3
M2055,No,Enterprise,East,Healthcare,Large,UAE,31
M2056,No,Mid-Market,South,Retail,Large,Germany,36
M2057,No,SMB,West,Tech,Small,USA,97
M2058,No,Enterprise,East,Manufacturing,Medium,Germany,71
M2059,No,Mid-Market,North,Healthcare,Large,USA,78
M2060,No,Enterprise,South,Finance,Large,Germany,36
M2061,No,SMB,South,Retail,Medium,India,11
M2062,No,Enterprise,South,Tech,Medium,UAE,41
M2063,No,Enterprise,West,Finance,Medium,India,32
M2064,No,SMB,East,Retail,Large,India,43
M2065,No,Enterprise,East,Tech,Medium,Germany,65
M2066,No,SMB,South,Tech,Medium,UK,82
M2067,No,Enterprise,East,Healthcare,Small,UK,96
M2068,No,Enterprise,West,Finance,Small,USA,95
M2069,No,SMB,North,Tech,Small,Germany,42
M2070,No,SMB,East,Tech,Small,Germany,50
M2071,No,Enterprise,North,Tech,Large,UK,98
M2072,No,Enterprise,West,Healthcare,Small,USA,86
M2073,No,SMB,South,Manufacturing,Small,UK,54
M2074,No,SMB,East,Finance,Large,Germany,56
M2075,No,Mid-Market,West,Tech,Medium,USA,56
M2076,No,SMB,West,Finance,Large,USA,29
M2077,No,Mid-Market,East,Manufacturing,Medium,Germany,92
M2078,No,SMB,West,Manufacturing,Small,USA,58
M2079,No,Enterprise,West,Tech,Medium,USA,59
M2080,No,Mid-Market,South,Manufacturing,Medium,USA,31
M2081,No,Enterprise,West,Retail,Small,USA,13
M2082,No,Mid-Market,East,Retail,Large,USA,52
M2083,No,Mid-Market,East,Retail,Small,USA,73
M2084,No,SMB,South,Retail,Medium,India,74
M2085,No,Mid-Market,East,Retail,Medium,UAE,8
M2086,No,SMB,West,Retail,Medium,UAE,82
M2087,No,Enterprise,North,Healthcare,Medium,UK,97
M2088,No,Enterprise,North,Finance,Large,UAE,84
M2089,No,SMB,West,Tech,Large,UAE,24
M2090,No,Mid-Market,North,Manufacturing,Large,India,11
M2091,No,Enterprise,East,Healthcare,Medium,UAE,9
M2092,No,Mid-Market,South,Healthcare,Large,India,93
M2093,No,Enterprise,South,Retail,Medium,USA,74
M2094,No,Mid-Market,North,Tech,Large,USA,63
M2095,No,Mid-Market,North,Healthcare,Large,Germany,68
M2096,No,Mid-Market,West,Retail,Medium,USA,49
M2097,No,Enterprise,West,Retail,Medium,UAE,29
M2098,No,Mid-Market,West,Tech,Large,UAE,14
M2099,No,Mid-Market,North,Healthcare,Small,UK,79
M2100,No,SMB,South,Tech,Medium,Germany,98
M2101,No,Mid-Market,North,Tech,Medium,UK,11
M2102,No,Mid-Market,North,Tech,Small,UAE,5
M2103,No,Enterprise,South,Finance,Large,USA,42
M2104,No,SMB,West,Manufacturing,Small,UK,26
M2105,No,SMB,South,Tech,Small,UAE,47
M2106,No,Mid-Market,East,Manufacturing,Medium,USA,5
M2107,No,Enterprise,East,Tech,Large,India,34
M2108,No,SMB,East,Healthcare,Small,UAE,64
M2109,No,Mid-Market,North,Tech,Medium,UK,61
M2110,No,Enterprise,West,Tech,Medium,UK,46
M2111,No,Enterprise,North,Retail,Large,UK,14
M2112,No,Enterprise,North,Manufacturing,Small,UAE,32
M2113,No,Mid-Market,North,Manufacturing,Large,USA,26
M2114,No,Enterprise,East,Retail,Small,UK,53
M2115,No,Mid-Market,West,Tech,Medium,USA,56
M2116,No,Mid-Market,East,Manufacturing,Small,Germany,45
M2117,No,SMB,South,Retail,Small,UK,56
M2118,No,SMB,West,Healthcare,Small,UAE,1
M2119,No,Enterprise,South,Finance,Medium,India,39
M2120,No,SMB,South,Manufacturing,Small,UAE,76
M2121,No,Enterprise,East,Healthcare,Small,USA,81
M2122,No,Enterprise,West,Finance,Large,USA,84
M2123,No,Enterprise,East,Manufacturing,Medium,USA,85
M2124,No,SMB,East,Retail,Large,USA,61
M2125,No,SMB,North,Manufacturing,Large,Germany,49
M2126,No,Mid-Market,East,Retail,Large,India,36
M2127,No,Enterprise,North,Tech,Large,UK,36
M2128,No,SMB,West,Finance,Large,USA,29
M2129,No,Enterprise,South,Tech,Small,UK,36
M2130,No,Enterprise,East,Retail,Medium,Germany,12
M2131,No,Mid-Market,West,Tech,Small,UAE,83
M2132,No,Enterprise,South,Manufacturing,Medium,UAE,90
M2133,No,Enterprise,West,Retail,Large,UAE,12
M2134,No,Enterprise,North,Manufacturing,Large,UK,31
M2135,No,Mid-Market,East,Healthcare,Small,UK,73
M2136,No,Mid-Market,North,Healthcare,Medium,UK,97
M2137,No,SMB,West,Finance,Large,Germany,59
M2138,No,SMB,West,Manufacturing,Medium,Germany,28
M2139,No,Mid-Market,East,Healthcare,Small,Germany,25
M2140,No,Enterprise,East,Tech,Large,USA,24
M2141,No,Enterprise,North,Finance,Large,USA,3
M2142,No,SMB,North,Healthcare,Small,UAE,60
M2143,No,Mid-Market,North,Tech,Medium,UAE,91
M2144,No,SMB,South,Healthcare,Small,USA,29
M2145,No,SMB,West,Healthcare,Large,Germany,75
M2146,No,Enterprise,West,Manufacturing,Small,UAE,46
M2147,No,Mid-Market,East,Tech,Medium,UAE,50
M2148,No,SMB,West,Tech,Medium,Germany,80
M2149,No,SMB,North,Tech,Large,UAE,37
M2150,No,Mid-Market,East,Healthcare,Large,Germany,30
M2151,No,SMB,South,Tech,Small,Germany,87
M2152,No,Mid-Market,East,Manufacturing,Large,India,3
M2153,No,Mid-Market,North,Healthcare,Large,UK,72
M2154,No,SMB,East,Healthcare,Medium,India,47
M2155,No,Enterprise,North,Finance,Medium,UAE,62
M2156,No,SMB,North,Tech,Medium,UK,23
M2157,No,Enterprise,East,Finance,Medium,India,60
M2158,No,Mid-Market,East,Finance,Large,UK,67
M2159,No,Mid-Market,South,Healthcare,Small,UAE,19
M2160,No,SMB,West,Healthcare,Medium,India,75
M2161,No,Enterprise,West,Tech,Medium,USA,89
M2162,No,SMB,West,Healthcare,Large,UK,22
M2163,No,SMB,West,Manufacturing,Medium,Germany,98
M2164,No,Mid-Market,North,Manufacturing,Large,India,65
M2165,No,SMB,West,Finance,Medium,UK,31
M2166,No,SMB,North,Finance,Large,UK,16
M2167,No,SMB,East,Retail,Small,India,79
M2168,No,Mid-Market,East,Healthcare,Large,USA,25
M2169,No,SMB,South,Manufacturing,Small,Germany,84
M2170,No,SMB,West,Tech,Large,UK,46
M2171,No,Mid-Market,South,Finance,Large,UK,25
M2172,No,SMB,West,Retail,Small,USA,40
M2173,No,Mid-Market,West,Retail,Small,UAE,3
M2174,No,Enterprise,South,Tech,Medium,Germany,42
M2175,No,Enterprise,South,Finance,Large,India,44
M2176,No,SMB,East,Tech,Large,Germany,31
M2177,No,Enterprise,West,Tech,Small,India,95
M2178,No,Mid-Market,East,Tech,Small,India,43
M2179,No,Enterprise,South,Tech,Medium,Germany,14
M2180,No,SMB,South,Finance,Small,UK,95
M2181,No,Enterprise,North,Finance,Medium,UAE,28
M2182,No,Enterprise,East,Healthcare,Small,USA,23
M2183,No,Mid-Market,North,Tech,Small,India,41
M2184,No,Mid-Market,West,Finance,Small,Germany,6
M2185,No,Enterprise,East,Manufacturing,Large,UAE,74
M2186,No,Mid-Market,South,Manufacturing,Large,USA,25
M2187,No,SMB,East,Manufacturing,Small,UK,36
M2188,No,SMB,West,Healthcare,Small,India,80
M2189,No,Enterprise,East,Manufacturing,Large,UK,75
M2190,No,Enterprise,South,Manufacturing,Large,UK,99
M2191,No,SMB,South,Retail,Large,UK,37
M2192,No,SMB,West,Finance,Large,UK,88
M2193,No,SMB,East,Retail,Medium,USA,79
M2194,No,Mid-Market,North,Finance,Small,USA,11
M2195,No,Enterprise,East,Manufacturing,Medium,USA,82
M2196,No,SMB,North,Retail,Large,USA,44
M2197,No,SMB,South,Retail,Medium,USA,29
M2198,No,Enterprise,East,Finance,Medium,India,77
M2199,No,SMB,South,Retail,Large,India,4
M2200,No,Enterprise,West,Healthcare,Large,UAE,81
M2201,No,Mid-Market,South,Retail,Small,USA,49
M2202,No,Mid-Market,North,Healthcare,Large,India,27
M2203,No,Enterprise,North,Finance,Medium,UK,32
M2204,No,Mid-Market,East,Healthcare,Small,USA,24
M2205,No,SMB,East,Healthcare,Small,UAE,11
M2206,No,Enterprise,East,Retail,Medium,UK,88
M2207,No,Mid-Market,North,Healthcare,Small,India,79
M2208,No,Enterprise,South,Healthcare,Large,USA,60
M2209,No,Mid-Market,East,Healthcare,Medium,India,83
M2210,No,SMB,North,Manufacturing,Medium,India,29
M2211,No,SMB,West,Tech,Large,Germany,95
M2212,No,SMB,South,Tech,Small,UK,28
M2213,No,Enterprise,West,Manufacturing,Small,UAE,7
M2214,No,Mid-Market,South,Finance,Medium,Germany,76
M2215,No,Mid-Market,West,Finance,Medium,USA,96
M2216,No,Enterprise,West,Retail,Large,India,63
M2217,No,SMB,East,Manufacturing,Small,Germany,37
M2218,No,SMB,South,Tech,Medium,USA,73
M2219,No,Enterprise,East,Tech,Small,UK,92
M2220,No,Enterprise,East,Tech,Medium,UK,86
M2221,No,Enterprise,South,Finance,Large,Germany,50
M2222,No,Mid-Market,West,Retail,Medium,USA,51
M2223,No,Enterprise,West,Retail,Large,UK,19
M2224,No,Enterprise,West,Finance,Large,India,48
M2225,No,Enterprise,North,Finance,Small,India,30
M2226,No,Mid-Market,North,Manufacturing,Small,India,2
M2227,No,Mid-Market,East,Finance,Large,Germany,66
M2228,No,Enterprise,East,Manufacturing,Small,Germany,25
M2229,No,Mid-Market,North,Healthcare,Large,UK,51
M2230,No,SMB,West,Manufacturing,Small,USA,33
M2231,No,Mid-Market,West,Healthcare,Large,UAE,96
M2232,No,SMB,South,Retail,Large,UAE,7
M2233,No,Mid-Market,East,Finance,Medium,UK,36
M2234,No,Enterprise,West,Retail,Small,UAE,78
M2235,No,Mid-Market,North,Finance,Medium,Germany,15
M2236,No,Enterprise,West,Finance,Medium,USA,32
M2237,No,SMB,North,Finance,Large,Germany,20
M2238,No,Mid-Market,South,Finance,Small,USA,61
M2239,No,Mid-Market,West,Manufacturing,Small,UAE,21
M2240,No,Mid-Market,West,Tech,Small,Germany,96
M2241,No,SMB,North,Healthcare,Medium,UK,44
M2242,No,SMB,South,Retail,Medium,UK,72
M2243,No,Enterprise,West,Healthcare,Medium,USA,70
M2244,No,SMB,North,Tech,Medium,Germany,45
M2245,No,Enterprise,North,Manufacturing,Large,Germany,78
M2246,No,SMB,North,Tech,Large,UK,33
M2247,No,Mid-Market,West,Tech,Large,Germany,94
M2248,No,SMB,East,Tech,Medium,UAE,96
M2249,No,SMB,East,Retail,Large,UAE,8
M2250,No,Enterprise,North,Manufacturing,Large,USA,84
M2251,No,SMB,East,Tech,Large,USA,9
M2252,No,Enterprise,North,Finance,Medium,USA,55
M2253,No,Enterprise,North,Manufacturing,Medium,UK,6
M2254,No,Enterprise,North,Manufacturing,Small,UK,44
M2255,No,Mid-Market,North,Manufacturing,Small,India,83
M2256,No,Enterprise,South,Healthcare,Small,India,50
M2257,No,Mid-Market,North,Manufacturing,Medium,Germany,35
M2258,No,Enterprise,East,Manufacturing,Small,USA,91
M2259,No,Enterprise,North,Tech,Small,UK,63
M2260,No,Mid-Market,East,Healthcare,Small,India,15
M2261,No,SMB,South,Tech,Large,UK,61
M2262,No,Mid-Market,East,Finance,Medium,USA,98
M2263,No,Mid-Market,South,Tech,Medium,India,97
M2264,No,Mid-Market,East,Finance,Large,Germany,61
M2265,No,Enterprise,East,Retail,Small,India,71
M2266,No,SMB,South,Healthcare,Large,UAE,56
M2267,No,Enterprise,North,Healthcare,Small,India,65
M2268,No,Mid-Market,North,Finance,Large,India,93
M2269,No,Enterprise,West,Healthcare,Small,UAE,98
M2270,No,Mid-Market,West,Healthcare,Large,Germany,73
M2271,No,SMB,North,Healthcare,Small,Germany,88
M2272,No,Mid-Market,East,Healthcare,Large,Germany,67
M2273,No,SMB,South,Retail,Medium,USA,26
M2274,No,SMB,North,Manufacturing,Medium,India,25
M2275,No,Enterprise,North,Finance,Small,Germany,29
M2276,No,Enterprise,South,Tech,Small,USA,29
M2277,No,Enterprise,East,Manufacturing,Small,UAE,13
M2278,No,SMB,East,Healthcare,Large,India,51
M2279,No,Enterprise,East,Healthcare,Small,Germany,82
M2280,No,Enterprise,South,Manufacturing,Small,UAE,29
M2281,No,SMB,East,Finance,Medium,India,35
M2282,No,Mid-Market,South,Finance,Small,UAE,91
M2283,No,Mid-Market,West,Retail,Medium,Germany,83
M2284,No,Mid-Market,South,Healthcare,Medium,Germany,28
M2285,No,Enterprise,North,Finance,Large,USA,3
M2286,No,SMB,South,Manufacturing,Medium,Germany,36
M2287,No,Mid-Market,South,Tech,Medium,Germany,99
M2288,No,SMB,North,Retail,Medium,Germany,13
M2289,No,Mid-Market,North,Manufacturing,Large,UAE,43
M2290,No,Mid-Market,West,Retail,Small,Germany,82
M2291,No,Enterprise,South,Tech,Large,USA,79
M2292,No,Enterprise,East,Healthcare,Small,USA,84
M2293,No,Mid-Market,West,Healthcare,Large,USA,46
M2294,No,Mid-Market,North,Retail,Medium,UK,33
M2295,No,Enterprise,East,Healthcare,Small,Germany,93
M2296,No,Mid-Market,East,Manufacturing,Medium,Germany,83
M2297,No,Mid-Market,East,Healthcare,Small,India,75
M2298,No,Mid-Market,East,Finance,Large,UAE,33
M2299,No,Mid-Market,East,Manufacturing,Medium,Germany,87
M2300,No,Mid-Market,East,Manufacturing,Large,UAE,77
M2301,No,SMB,West,Tech,Small,USA,89
M2302,No,Enterprise,South,Retail,Large,UAE,92
M2303,No,SMB,North,Healthcare,Large,India,50
M2304,No,SMB,South,Retail,Medium,USA,12
M2305,No,Enterprise,North,Retail,Large,UK,67
M2306,No,Enterprise,West,Retail,Medium,USA,69
M2307,No,Enterprise,West,Finance,Large,USA,86
M2308,No,SMB,West,Healthcare,Medium,India,45
M2309,No,Enterprise,West,Retail,Large,UK,44
M2310,No,Enterprise,West,Retail,Large,UK,2
M2311,No,Enterprise,West,Retail,Large,USA,61
M2312,No,Enterprise,North,Healthcare,Medium,UK,8
M2313,No,Enterprise,North,Retail,Medium,UAE,7
M2314,No,SMB,West,Tech,Small,USA,63
M2315,No,Mid-Market,South,Tech,Medium,Germany,10
M2316,No,Mid-Market,North,Healthcare,Large,India,27
M2317,No,Mid-Market,East,Manufacturing,Medium,Germany,36
M2318,No,Enterprise,West,Healthcare,Medium,UAE,81
M2319,No,SMB,West,Healthcare,Medium,Germany,99
M2320,No,SMB,West,Retail,Large,UAE,23
M2321,No,Enterprise,South,Finance,Medium,Germany,65
M2322,No,SMB,South,Healthcare,Medium,India,74
M2323,No,Enterprise,North,Finance,Large,India,28
M2324,No,Enterprise,West,Healthcare,Medium,Germany,34
M2325,No,SMB,East,Healthcare,Small,UAE,17
M2326,No,SMB,South,Manufacturing,Medium,UAE,67
M2327,No,Enterprise,North,Tech,Medium,USA,51
M2328,No,Enterprise,South,Retail,Large,USA,71
M2329,No,Enterprise,North,Finance,Small,USA,79
M2330,No,Enterprise,West,Manufacturing,Large,Germany,86
M2331,No,Enterprise,South,Retail,Small,India,17
M2332,No,SMB,South,Retail,Medium,UK,32
M2333,No,Mid-Market,North,Healthcare,Medium,Germany,94
M2334,No,SMB,North,Tech,Large,UAE,28
M2335,No,Mid-Market,West,Tech,Small,Germany,69
M2336,No,SMB,East,Finance,Small,Germany,6
M2337,No,Enterprise,South,Tech,Small,Germany,76
M2338,No,SMB,West,Manufacturing,Large,UK,85
M2339,No,SMB,West,Finance,Medium,UAE,83
M2340,No,Enterprise,South,Healthcare,Medium,USA,27
M2341,No,Mid-Market,West,Finance,Small,India,21
M2342,No,Mid-Market,North,Tech,Medium,USA,66
M2343,No,Enterprise,West,Retail,Medium,India,12
M2344,No,SMB,East,Healthcare,Small,Germany,50
M2345,No,SMB,East,Finance,Large,Germany,45
M2346,No,Mid-Market,East,Finance,Medium,Germany,50
M2347,No,Mid-Market,North,Manufacturing,Medium,UAE,65
M2348,No,Enterprise,South,Tech,Large,UK,84
M2349,No,SMB,East,Healthcare,Medium,UAE,25
M2350,No,SMB,West,Retail,Small,UK,90
M2351,No,Enterprise,North,Retail,Large,India,64
M2352,No,Enterprise,East,Manufacturing,Large,USA,40
M2353,No,Mid-Market,South,Finance,Large,UK,78
M2354,No,Mid-Market,South,Retail,Medium,USA,42
M2355,No,Mid-Market,West,Manufacturing,Large,UAE,64
M2356,No,Mid-Market,West,Healthcare,Medium,India,67
M2357,No,Enterprise,South,Retail,Small,Germany,55
M2358,No,Mid-Market,South,Retail,Large,UK,94
M2359,No,Mid-Market,West,Healthcare,Large,Germany,14
M2360,No,Enterprise,South,Manufacturing,Large,UAE,39
M2361,No,Enterprise,North,Manufacturing,Medium,USA,35
M2362,No,SMB,South,Finance,Small,USA,32
M2363,No,Enterprise,North,Tech,Medium,UAE,88
M2364,No,Enterprise,East,Manufacturing,Medium,India,27
M2365,No,SMB,South,Finance,Medium,Germany,31
M2366,No,Enterprise,North,Retail,Small,India,29
M2367,No,Mid-Market,South,Retail,Large,UK,18
M2368,No,SMB,East,Finance,Large,USA,38
M2369,No,Mid-Market,North,Retail,Small,UK,29
M2370,No,Mid-Market,North,Healthcare,Large,India,97
M2371,No,SMB,North,Finance,Large,UK,4
M2372,No,Mid-Market,East,Finance,Large,India,17
M2373,No,Mid-Market,South,Tech,Medium,UAE,47
M2374,No,SMB,South,Healthcare,Small,UK,13
M2375,No,Mid-Market,West,Finance,Small,UK,26
M2376,No,Enterprise,East,Retail,Large,Germany,85
M2377,No,Enterprise,West,Retail,Medium,Germany,96
M2378,No,Enterprise,West,Manufacturing,Small,USA,65
M2379,No,Enterprise,East,Retail,Small,India,58
M2380,No,Mid-Market,North,Tech,Small,USA,26
M2381,No,Enterprise,South,Manufacturing,Medium,India,37
M2382,No,SMB,East,Retail,Large,USA,66
M2383,No,Enterprise,North,Retail,Medium,USA,56
M2384,No,Enterprise,East,Tech,Small,UAE,59
M2385,No,Enterprise,West,Retail,Large,Germany,34
M2386,No,Enterprise,North,Healthcare,Medium,India,13
M2387,No,Enterprise,West,Tech,Small,UAE,67
M2388,No,SMB,East,Healthcare,Large,UK,74
M2389,No,Mid-Market,West,Finance,Medium,UAE,74
M2390,No,Enterprise,South,Manufacturing,Small,Germany,69
M2391,No,Enterprise,West,Manufacturing,Large,USA,74
M2392,No,Mid-Market,South,Tech,Large,Germany,72
M2393,No,Enterprise,East,Manufacturing,Medium,India,91
M2394,No,SMB,East,Manufacturing,Medium,India,78
M2395,No,SMB,South,Retail,Medium,USA,20
M2396,No,Enterprise,East,Healthcare,Medium,UAE,51
M2397,No,SMB,South,Finance,Large,Germany,10
M2398,No,SMB,South,Finance,Medium,USA,89
M2399,No,SMB,South,Healthcare,Large,India,7
M2400,No,Enterprise,East,Manufacturing,Medium,USA,8
M2401,No,Enterprise,South,Manufacturing,Small,UAE,26
M2402,No,Enterprise,West,Retail,Small,Germany,29
M2403,No,Enterprise,South,Retail,Medium,UAE,83
M2404,No,SMB,South,Finance,Large,UAE,92
M2405,No,Enterprise,East,Tech,Medium,USA,65
M2406,No,Enterprise,South,Retail,Small,UK,93
M2407,No,Mid-Market,East,Healthcare,Medium,UK,76
M2408,No,Mid-Market,North,Manufacturing,Small,India,12
M2409,No,SMB,North,Retail,Small,UAE,40
M2410,No,SMB,North,Healthcare,Small,UK,66
M2411,No,Mid-Market,South,Tech,Large,USA,95
M2412,No,Mid-Market,North,Manufacturing,Large,UAE,71
M2413,No,Mid-Market,North,Finance,Medium,USA,95
M2414,No,Mid-Market,West,Tech,Small,USA,8
M2415,No,Mid-Market,South,Tech,Medium,USA,58
M2416,No,SMB,East,Finance,Medium,UK,45
M2417,No,Mid-Market,North,Healthcare,Small,India,78
M2418,No,SMB,North,Retail,Medium,India,81
M2419,No,Mid-Market,East,Finance,Medium,UK,2
M2420,No,Enterprise,East,Healthcare,Large,UAE,39
M2421,No,SMB,West,Finance,Small,UAE,96
M2422,No,Enterprise,North,Retail,Large,Germany,74
M2423,No,SMB,East,Finance,Medium,UK,63
M2424,No,Mid-Market,North,Tech,Small,UAE,1
M2425,No,SMB,West,Manufacturing,Medium,Germany,86
M2426,No,SMB,West,Tech,Small,USA,97
M2427,No,Mid-Market,West,Healthcare,Large,Germany,66
M2428,No,Mid-Market,West,Manufacturing,Small,UK,93
M2429,No,SMB,West,Manufacturing,Small,UAE,94
M2430,No,SMB,East,Tech,Medium,Germany,78
M2431,No,Enterprise,East,Manufacturing,Medium,Germany,33
M2432,No,Mid-Market,East,Finance,Small,UAE,87
M2433,No,SMB,East,Retail,Small,UK,96
M2434,No,Enterprise,West,Retail,Medium,Germany,74
M2435,No,SMB,North,Manufacturing,Medium,UAE,12
M2436,No,Mid-Market,West,Finance,Large,USA,58
M2437,No,Enterprise,North,Healthcare,Medium,Germany,50
M2438,No,Mid-Market,South,Retail,Medium,UK,96
M2439,No,SMB,West,Retail,Small,USA,25
M2440,No,SMB,North,Retail,Medium,Germany,68
M2441,No,SMB,East,Healthcare,Large,Germany,53
M2442,No,SMB,East,Finance,Medium,USA,86
M2443,No,Enterprise,South,Manufacturing,Small,USA,83
M2444,No,Mid-Market,South,Retail,Large,UK,69
M2445,No,Mid-Market,North,Finance,Medium,UK,13
M2446,No,SMB,West,Healthcare,Medium,USA,53
M2447,No,Mid-Market,West,Retail,Medium,Germany,73
M2448,No,Enterprise,West,Retail,Medium,India,77
M2449,No,Enterprise,West,Manufacturing,Large,UK,7
M2450,No,SMB,West,Healthcare,Small,India,20
M2451,No,SMB,East,Tech,Large,USA,86
M2452,No,Enterprise,North,Manufacturing,Large,UAE,71
M2453,No,Enterprise,West,Retail,Medium,India,8
M2454,No,Enterprise,South,Manufacturing,Medium,UK,27
M2455,No,Mid-Market,East,Finance,Large,UK,71
M2456,No,Mid-Market,East,Tech,Small,USA,80
M2457,No,SMB,North,Manufacturing,Large,USA,41
M2458,No,Mid-Market,East,Finance,Large,India,46
M2459,No,Mid-Market,East,Finance,Medium,India,92
M2460,No,Enterprise,East,Finance,Small,India,92
M2461,No,Enterprise,North,Tech,Medium,India,19
M2462,No,Mid-Market,West,Healthcare,Medium,USA,96
M2463,No,SMB,South,Manufacturing,Small,USA,71
M2464,No,Enterprise,South,Finance,Medium,UK,73
M2465,No,SMB,South,Manufacturing,Small,Germany,24
M2466,No,SMB,South,Manufacturing,Medium,Germany,98
M2467,No,SMB,South,Manufacturing,Medium,UAE,12
M2468,No,SMB,East,Retail,Large,India,86
M2469,No,Enterprise,South,Healthcare,Large,UK,77
M2470,No,Mid-Market,West,Tech,Large,Germany,95
M2471,No,Mid-Market,East,Tech,Small,UK,41
M2472,No,Mid-Market,East,Tech,Large,UK,60
M2473,No,Enterprise,West,Retail,Large,UAE,77
M2474,No,Mid-Market,West,Retail,Medium,UK,42
M2475,No,SMB,South,Healthcare,Large,India,56
M2476,No,Mid-Market,North,Healthcare,Large,UK,87
M2477,No,Enterprise,West,Manufacturing,Small,USA,30
M2478,No,SMB,South,Finance,Medium,India,88
M2479,No,Enterprise,North,Manufacturing,Medium,Germany,42
M2480,No,Enterprise,West,Retail,Large,UAE,52
M2481,No,Enterprise,East,Retail,Small,USA,56
M2482,No,Enterprise,West,Healthcare,Medium,India,98
M2483,No,Enterprise,West,Retail,Large,Germany,3
M2484,No,Mid-Market,East,Manufacturing,Medium,UK,6
M2485,No,Mid-Market,North,Healthcare,Medium,India,60
M2486,No,SMB,North,Tech,Small,Germany,97
M2487,No,Enterprise,South,Retail,Small,India,100
