billing_id,customer_id,bill_date,revenue_amount
B003113,C0785,2024-10-08,18391
B003114,C0786,2024-11-12,14419
B003115,C0786,2024-04-24,5969
B003116,C0786,2025-05-14,213
B003117,C0786,2024-11-22,16696
B003118,C0786,2025-04-26,16245
B003119,C0786,2024-06-16,5858
B003120,C0787,2025-03-18,9982
B003121,C0787,2024-04-06,14522
B003122,C0788,2025-10-15,17648
B003123,C0788,2024-07-06,6343
B003124,C0788,2024-04-21,7595
B003125,C0788,2024-08-06,10066
B003126,C0789,2024-11-08,10486
B003127,C0789,2025-06-27,15462
B003128,C0789,2024-04-15,9832
B003129,C0789,2025-09-16,6890
B003130,C0789,2025-08-07,5065
B003131,C0789,2024-11-27,5124
B003132,C0790,2025-02-09,5628
B003133,C0790,2024-06-10,19992
B003134,C0790,2025-11-09,5148
B003135,C0791,2025-06-12,15524
B003136,C0791,2025-10-31,19504
B003137,C0791,2025-03-02,8827
B003138,C0791,2024-08-22,8613
B003139,C0792,2024-11-06,12150
B003140,C0792,2024-05-28,10034
B003141,C0792,2024-12-07,11597
B003142,C0792,2024-11-18,14736
B003143,C0792,2024-11-11,13936
B003144,C0793,2025-02-06,13668
B003145,C0793,2024-01-06,13240
B003146,C0793,2024-02-26,13395
B003147,C0793,2024-12-28,4585
B003148,C0793,2025-04-12,8985
B003149,C0793,2024-01-20,6626
B003150,C0794,2025-11-08,8386
B003151,C0794,2024-10-28,12238
B003152,C0794,2024-01-25,10546
B003153,C0795,2025-01-26,10672
B003154,C0795,2025-07-25,18349
B003155,C0795,2024-07-23,7044
B003156,C0795,2025-09-24,16480
B003157,C0795,2025-03-26,8977
B003158,C0796,2024-03-17,7967
B003159,C0796,2024-06-13,10665
B003160,C0797,2025-08-30,15396
B003161,C0797,2024-02-17,12781
B003162,C0797,2025-12-05,15959
B003163,C0797,2024-09-12,9179
B003164,C0797,2025-09-13,19205
B003165,C0798,2024-03-01,3323
B003166,C0798,2024-02-27,11229
B003167,C0798,2024-10-09,17625
B003168,C0798,2025-01-13,14356
B003169,C0798,2024-10-18,3638
B003170,C0799,2024-05-17,2424
B003171,C0799,2024-11-28,13558
B003172,C0799,2024-06-04,4928
B003173,C0799,2025-08-26,9792
B003174,C0799,2025-08-10,6553
B003175,C0800,2024-03-31,14360
B003176,C0800,2024-09-08,10742
B003177,C0800,2025-08-09,17910
B003178,C0800,2025-11-07,8543
B003179,C0800,2025-07-24,17400
B003180,C0800,2024-10-25,716
B003181,C0801,2024-03-10,10287
B003182,C0801,2025-01-04,14609
B003183,C0801,2024-08-07,6033
B003184,C0802,2025-04-24,7460
B003185,C0802,2025-04-16,11868
B003186,C0802,2024-12-07,6520
B003187,C0802,2025-11-24,8487
B003188,C0803,2025-09-10,758
B003189,C0803,2024-05-23,3905
B003190,C0803,2025-10-19,13460
B003191,C0803,2025-03-13,12986
B003192,C0804,2024-02-19,17314
B003193,C0804,2024-03-02,16785
B003194,C0804,2025-01-17,530
B003195,C0804,2025-08-02,14326
B003196,C0804,2024-02-02,16522
B003197,C0805,2025-07-05,16122
B003198,C0805,2024-10-16,18835
B003199,C0805,2024-12-07,2199
B003200,C0805,2024-03-18,18523
B003201,C0806,2025-07-25,3680
B003202,C0806,2025-06-28,5184
B003203,C0807,2024-03-30,18806
B003204,C0807,2025-04-24,19989
B003205,C0807,2025-10-27,6255
B003206,C0807,2024-03-15,14121
B003207,C0807,2024-10-10,15260
B003208,C0807,2025-04-07,4987
B003209,C0808,2024-03-15,5953
B003210,C0808,2025-10-25,18848
B003211,C0808,2024-12-13,14878
B003212,C0808,2025-06-24,14168
B003213,C0809,2025-02-15,18833
B003214,C0809,2024-10-27,208
B003215,C0810,2025-02-03,618
B003216,C0810,2024-01-09,7380
B003217,C0810,2024-11-26,13996
B003218,C0810,2024-06-03,8482
B003219,C0810,2024-08-16,19148
B003220,C0810,2025-11-21,10702
B003221,C0811,2025-04-13,6564
B003222,C0811,2025-08-11,11621
B003223,C0811,2025-08-13,5000
B003224,C0811,2024-07-12,4858
B003225,C0811,2024-07-30,10108
B003226,C0811,2024-07-04,3306
B003227,C0812,2025-06-30,19723
B003228,C0812,2024-02-10,4172
B003229,C0813,2024-12-22,2269
B003230,C0813,2024-12-01,10332
B003231,C0813,2024-08-23,6842
B003232,C0813,2024-07-25,9926
B003233,C0813,2024-06-16,13902
B003234,C0813,2024-10-04,7634
B003235,C0814,2024-12-29,894
B003236,C0814,2024-05-20,14406
B003237,C0814,2024-05-06,12291
B003238,C0815,2025-03-30,6834
B003239,C0815,2025-01-24,1612
B003240,C0816,2025-03-25,13080
B003241,C0816,2024-07-22,6738
B003242,C0816,2025-01-24,19340
B003243,C0816,2024-05-07,3042
B003244,C0816,2024-06-28,16603
B003245,C0817,2025-06-12,3987
B003246,C0817,2024-06-15,6869
B003247,C0817,2024-05-03,16027
B003248,C0817,2025-09-11,11743
B003249,C0817,2024-11-20,13602
B003250,C0817,2024-07-14,6892
B003251,C0818,2025-06-03,11791
B003252,C0818,2025-05-04,8365
B003253,C0819,2024-04-24,14973
B003254,C0819,2024-01-17,237
B003255,C0819,2025-01-24,13763
B003256,C0819,2025-02-13,3278
B003257,C0819,2024-12-29,11809
B003258,C0819,2024-11-13,2139
B003259,C0820,2025-10-29,9853
B003260,C0820,2024-08-22,2767
B003261,C0820,2025-10-28,12769
B003262,C0820,2025-04-27,519
B003263,C0820,2024-10-08,10592
B003264,C0821,2024-05-24,8159
B003265,C0821,2024-06-30,18500
B003266,C0822,2024-05-11,16994
B003267,C0822,2024-06-08,4594
B003268,C0823,2024-02-09,2004
B003269,C0823,2025-09-02,6875
B003270,C0823,2025-11-07,9603
B003271,C0823,2025-01-15,13594
B003272,C0823,2024-06-10,13737
B003273,C0824,2024-06-27,16993
B003274,C0824,2024-06-04,5951
B003275,C0824,2025-01-08,3584
B003276,C0825,2024-01-31,16303
B003277,C0825,2024-07-27,10029
B003278,C0825,2025-02-17,12228
B003279,C0826,2025-09-28,10520
B003280,C0826,2024-01-30,846
B003281,C0826,2024-12-05,933
B003282,C0826,2025-04-26,1121
B003283,C0827,2025-02-21,1523
B003284,C0827,2025-07-06,12354
B003285,C0827,2025-09-04,17209
B003286,C0828,2024-06-10,3280
B003287,C0828,2024-01-16,11425
B003288,C0828,2024-08-16,3018
B003289,C0829,2024-03-08,3683
B003290,C0829,2025-05-02,15218
B003291,C0829,2025-03-01,17587
B003292,C0829,2025-03-26,4404
B003293,C0829,2025-09-09,23
B003294,C0830,2025-05-02,15384
B003295,C0830,2024-09-20,4200
B003296,C0830,2024-11-26,17694
B003297,C0830,2025-01-09,3158
B003298,C0831,2025-05-19,18718
B003299,C0831,2024-07-19,4123
B003300,C0831,2024-08-12,16866
B003301,C0831,2024-05-12,4672
B003302,C0831,2024-08-18,2693
B003303,C0832,2025-02-17,9250
B003304,C0832,2025-09-21,3448
B003305,C0833,2024-08-19,8213
B003306,C0833,2024-07-08,9866
B003307,C0833,2024-12-02,15143
B003308,C0834,2025-06-16,16937
B003309,C0834,2025-08-14,8740
B003310,C0834,2024-05-14,10746
B003311,C0834,2025-03-08,12280
B003312,C0834,2025-11-08,4758
B003313,C0834,2025-08-16,1121
B003314,C0835,2025-10-09,1573
B003315,C0835,2024-07-21,5969
B003316,C0835,2024-01-15,4684
B003317,C0835,2025-10-11,1117
B003318,C0835,2024-08-31,5304
B003319,C0836,2024-11-26,383
B003320,C0836,2025-08-08,15754
B003321,C0836,2025-05-10,11268
B003322,C0836,2024-07-11,18913
B003323,C0836,2025-02-19,14814
B003324,C0837,2025-04-09,8611
B003325,C0837,2025-07-12,14413
B003326,C0837,2024-04-30,9152
B003327,C0838,2024-12-11,11051
B003328,C0838,2024-07-09,8365
B003329,C0838,2024-12-15,15969
B003330,C0838,2025-07-16,14952
B003331,C0838,2025-11-10,3162
B003332,C0838,2025-11-15,11218
B003333,C0839,2024-09-26,2068
B003334,C0839,2025-01-09,13976
B003335,C0839,2025-10-19,832
B003336,C0839,2025-07-10,4136
B003337,C0839,2024-04-06,7442
B003338,C0839,2025-04-13,3641
B003339,C0840,2025-07-17,9689
B003340,C0840,2024-05-09,11390
B003341,C0841,2025-04-08,14292
B003342,C0841,2025-07-20,2718
B003343,C0841,2025-05-31,5983
B003344,C0841,2025-02-11,16741
B003345,C0842,2024-05-25,7269
B003346,C0842,2024-01-18,6510
B003347,C0842,2024-12-28,17222
B003348,C0843,2024-06-04,18444
B003349,C0843,2025-06-27,17204
B003350,C0843,2024-02-18,17470
B003351,C0843,2025-01-06,17676
B003352,C0843,2024-08-23,17395
B003353,C0843,2024-06-19,12270
B003354,C0844,2024-04-12,5427
B003355,C0844,2025-10-12,7414
B003356,C0844,2024-06-04,17721
B003357,C0845,2025-03-10,6625
B003358,C0845,2024-10-12,1602
B003359,C0845,2025-02-14,9715
B003360,C0845,2025-02-03,17096
B003361,C0845,2025-03-07,15615
B003362,C0845,2025-04-24,10548
B003363,C0846,2024-11-03,11
B003364,C0846,2024-03-17,8235
B003365,C0846,2025-12-26,18211
B003366,C0847,2024-08-01,19463
B003367,C0847,2024-03-09,1940
B003368,C0847,2025-02-24,4597
B003369,C0847,2024-05-27,15759
B003370,C0848,2024-09-05,12820
B003371,C0848,2024-06-12,13730
B003372,C0848,2025-02-04,19379
B003373,C0849,2024-09-11,11482
B003374,C0849,2024-03-13,7415
B003375,C0849,2024-10-09,4601
B003376,C0850,2024-05-06,19199
B003377,C0850,2025-11-19,4975
B003378,C0850,2024-07-29,14528
B003379,C0850,2024-05-25,9026
B003380,C0850,2024-12-01,352
B003381,C0851,2025-06-17,10196
B003382,C0851,2025-06-20,3362
B003383,C0852,2025-04-27,7608
B003384,C0852,2025-11-07,14361
B003385,C0852,2024-11-01,4091
B003386,C0852,2025-07-08,19989
B003387,C0852,2025-04-10,5035
B003388,C0852,2024-03-13,11186
B003389,C0853,2024-02-11,12501
B003390,C0853,2024-09-18,3697
B003391,C0853,2025-10-03,15287
B003392,C0853,2025-03-12,19168
B003393,C0854,2025-12-27,15967
B003394,C0854,2024-10-25,7360
B003395,C0854,2025-06-19,3376
B003396,C0855,2025-09-09,19629
B003397,C0855,2025-01-06,7906
B003398,C0856,2025-12-19,14171
B003399,C0856,2025-03-07,1856
B003400,C0856,2025-10-15,3446
B003401,C0856,2024-10-13,9039
B003402,C0856,2024-09-14,16640
B003403,C0857,2025-03-05,8232
B003404,C0857,2024-12-31,2722
B003405,C0857,2024-01-14,3313
B003406,C0857,2025-12-31,15910
B003407,C0858,2025-08-22,16219
B003408,C0858,2024-08-14,19368
B003409,C0858,2025-03-20,8708
B003410,C0859,2025-12-26,15986
B003411,C0859,2025-07-28,19878
B003412,C0860,2025-01-19,19877
B003413,C0860,2025-06-15,12536
B003414,C0860,2024-02-13,19715
B003415,C0860,2024-04-20,19344
B003416,C0860,2025-10-20,3230
B003417,C0860,2025-08-12,3110
B003418,C0861,2024-09-01,11819
B003419,C0861,2025-08-17,19785
B003420,C0862,2025-02-07,1306
B003421,C0862,2024-12-21,14425
B003422,C0862,2025-04-16,18787
B003423,C0862,2025-06-19,1221
B003424,C0862,2025-02-12,14149
B003425,C0863,2024-08-09,18577
B003426,C0863,2024-07-04,791
B003427,C0864,2024-04-11,9577
B003428,C0864,2025-02-26,929
B003429,C0864,2025-04-12,8307
B003430,C0864,2025-01-02,11273
B003431,C0865,2024-09-11,9064
B003432,C0865,2025-04-01,1566
B003433,C0865,2024-11-28,15014
B003434,C0865,2025-12-16,8623
B003435,C0866,2024-08-02,18300
B003436,C0866,2025-07-14,10547
B003437,C0866,2025-02-14,11420
B003438,C0867,2025-05-26,2912
B003439,C0867,2024-12-07,11527
B003440,C0867,2025-09-23,17636
B003441,C0868,2024-11-20,10021
B003442,C0868,2024-04-13,2963
B003443,C0868,2025-10-16,13305
B003444,C0869,2025-09-28,16292
B003445,C0869,2025-10-16,6101
B003446,C0869,2025-01-26,6624
B003447,C0869,2024-09-28,15906
B003448,C0870,2024-12-11,14344
B003449,C0870,2025-01-05,5217
B003450,C0870,2024-06-21,10576
B003451,C0870,2024-01-17,3652
B003452,C0871,2025-08-18,10175
B003453,C0871,2025-06-02,18365
B003454,C0871,2024-10-30,18347
B003455,C0872,2024-07-01,13040
B003456,C0872,2025-09-25,2488
B003457,C0872,2024-07-22,3059
B003458,C0872,2024-04-02,19594
B003459,C0872,2025-11-10,13259
B003460,C0872,2024-09-26,4776
B003461,C0873,2025-06-29,11593
B003462,C0873,2025-02-10,4359
B003463,C0873,2025-01-29,3395
B003464,C0873,2024-10-27,18681
B003465,C0874,2024-11-27,7367
B003466,C0874,2025-03-29,1336
B003467,C0875,2025-07-15,5079
B003468,C0875,2025-11-14,8971
B003469,C0875,2024-01-27,16203
B003470,C0876,2025-12-12,7175
B003471,C0876,2024-09-08,7400
B003472,C0876,2025-03-26,7076
B003473,C0877,2024-01-13,9725
B003474,C0877,2024-09-06,680
B003475,C0877,2025-09-18,15835
B003476,C0878,2025-02-28,18229
B003477,C0878,2025-07-18,18615
B003478,C0878,2024-07-15,13511
B003479,C0878,2024-07-09,16992
B003480,C0878,2025-08-17,13094
B003481,C0879,2025-01-31,8568
B003482,C0879,2025-12-24,11926
B003483,C0879,2024-09-26,14133
B003484,C0879,2025-01-14,11944
B003485,C0879,2024-08-28,10490
B003486,C0879,2025-07-07,11700
B003487,C0880,2025-12-10,4407
B003488,C0880,2024-11-25,8090
B003489,C0881,2025-08-15,4219
B003490,C0881,2024-04-08,16628
B003491,C0881,2025-12-26,15588
B003492,C0881,2025-07-02,10272
B003493,C0881,2024-04-17,19794
B003494,C0881,2024-08-21,11414
B003495,C0882,2024-08-17,15246
B003496,C0882,2024-10-02,18817
B003497,C0882,2024-02-24,15081
B003498,C0882,2025-09-25,14348
B003499,C0882,2025-05-24,19367
B003500,C0882,2025-03-22,2118
B003501,C0883,2024-01-23,18348
B003502,C0883,2025-04-04,18317
B003503,C0883,2025-10-27,1885
B003504,C0884,2025-05-03,4845
B003505,C0884,2024-03-06,11613
B003506,C0884,2024-03-07,9046
B003507,C0884,2025-08-06,8257
B003508,C0885,2025-12-31,19586
B003509,C0885,2025-05-17,14117
B003510,C0886,2025-02-09,7051
B003511,C0886,2025-11-08,14814
B003512,C0886,2024-11-13,17642
B003513,C0887,2024-12-04,7620
B003514,C0887,2025-08-06,16644
B003515,C0887,2025-02-20,4726
B003516,C0887,2025-07-06,19230
B003517,C0888,2024-01-07,19975
B003518,C0888,2024-02-24,11742
B003519,C0888,2025-08-24,3921
B003520,C0888,2024-03-13,2084
B003521,C0889,2025-02-27,5282
B003522,C0889,2024-07-18,8152
B003523,C0889,2025-09-07,5876
B003524,C0889,2024-07-04,966
B003525,C0889,2025-10-26,16219
B003526,C0889,2024-05-02,10872
B003527,C0890,2024-04-06,13223
B003528,C0890,2025-08-10,12695
B003529,C0891,2025-01-25,15545
B003530,C0891,2024-05-21,11249
B003531,C0891,2024-07-06,3141
B003532,C0891,2024-11-14,11637
B003533,C0891,2024-06-30,14102
B003534,C0892,2025-05-26,2973
B003535,C0892,2024-07-07,8536
B003536,C0892,2025-02-15,6573
B003537,C0892,2024-08-20,11508
B003538,C0893,2024-12-13,14802
B003539,C0893,2024-04-06,17166
B003540,C0894,2024-01-21,19862
B003541,C0894,2024-03-03,18255
B003542,C0894,2024-03-01,12227
B003543,C0894,2024-04-07,5521
B003544,C0895,2025-06-25,412
B003545,C0895,2024-01-05,10710
B003546,C0896,2024-11-09,906
B003547,C0896,2025-08-04,18460
B003548,C0896,2025-01-18,2273
B003549,C0896,2024-06-25,6176
B003550,C0896,2025-10-13,16325
B003551,C0897,2025-07-02,7155
B003552,C0897,2024-12-19,3177
B003553,C0897,2025-11-30,5068
B003554,C0898,2025-01-18,18808
B003555,C0898,2024-06-30,14440
B003556,C0898,2025-12-24,5816
B003557,C0898,2025-06-03,4877
B003558,C0898,2025-03-31,994
B003559,C0898,2025-09-29,1270
B003560,C0899,2024-05-03,10212
B003561,C0899,2024-10-25,3531
B003562,C0899,2024-12-23,5911
B003563,C0899,2025-08-27,16989
B003564,C0899,2024-06-20,3267
B003565,C0899,2025-05-24,6329
B003566,C0900,2024-06-07,11055
B003567,C0900,2025-04-10,17956
B003568,C0900,2025-02-02,14677
B003569,C0900,2024-04-29,18168
B003570,C0900,2024-03-08,11086
B003571,C0900,2024-09-09,11983
B003572,C0901,2024-09-02,16081
B003573,C0901,2024-07-11,13247
B003574,C0901,2024-02-12,11741
B003575,C0902,2025-05-06,19370
B003576,C0902,2024-04-11,17034
B003577,C0903,2025-11-10,10503
B003578,C0903,2025-06-23,18448
B003579,C0904,2025-12-20,17430
B003580,C0904,2025-06-18,12916
B003581,C0904,2025-07-13,6584
B003582,C0904,2024-10-16,10496
B003583,C0904,2024-05-18,14676
B003584,C0904,2024-07-21,9599
B003585,C0905,2025-02-17,14258
B003586,C0905,2025-01-21,2699
B003587,C0905,2025-05-17,780
B003588,C0905,2025-05-18,3418
B003589,C0905,2024-11-25,18391
B003590,C0906,2025-09-16,12740
B003591,C0906,2024-11-09,16305
B003592,C0906,2024-10-21,1806
B003593,C0906,2025-06-24,1364
B003594,C0906,2024-07-11,2922
B003595,C0907,2025-08-24,18719
B003596,C0907,2025-07-09,5680
B003597,C0907,2025-10-18,10277
B003598,C0907,2024-02-19,17507
B003599,C0908,2024-02-18,9926
B003600,C0908,2025-01-29,6168
B003601,C0909,2025-07-04,1718
B003602,C0909,2025-12-01,14214
B003603,C0909,2025-06-04,17169
B003604,C0909,2024-07-01,16670
B003605,C0910,2025-11-28,1465
B003606,C0910,2024-08-07,3232
B003607,C0910,2025-04-13,6085
B003608,C0910,2024-08-14,10495
B003609,C0911,2024-07-27,16229
B003610,C0911,2024-07-30,18715
B003611,C0912,2024-01-16,1482
B003612,C0912,2025-01-25,6751
B003613,C0912,2025-12-06,3811
B003614,C0912,2024-10-24,155
B003615,C0912,2024-09-03,10838
B003616,C0912,2024-06-30,12776
B003617,C0913,2025-01-15,13171
B003618,C0913,2024-02-15,5109
B003619,C0913,2024-05-25,19619
B003620,C0914,2025-09-28,8460
B003621,C0914,2025-03-08,18695
B003622,C0914,2025-12-28,10149
B003623,C0915,2025-10-31,8933
B003624,C0915,2025-02-23,335
B003625,C0915,2025-03-01,13554
B003626,C0916,2024-10-11,6209
B003627,C0916,2025-05-14,8304
B003628,C0916,2025-09-06,341
B003629,C0916,2025-10-03,12958
B003630,C0916,2024-02-12,14717
B003631,C0917,2025-11-09,7306
B003632,C0917,2024-03-13,3748
B003633,C0917,2024-04-28,5207
B003634,C0918,2024-03-09,6008
B003635,C0918,2025-07-03,10727
B003636,C0918,2024-06-20,8404
B003637,C0918,2025-11-28,13048
B003638,C0918,2024-10-18,17572
B003639,C0919,2024-10-18,18681
B003640,C0919,2024-09-24,3555
B003641,C0919,2024-05-02,12940
B003642,C0919,2024-07-25,2834
B003643,C0920,2025-05-24,6579
B003644,C0920,2024-05-10,16981
B003645,C0920,2024-02-06,15366
B003646,C0920,2025-05-05,3582
B003647,C0920,2024-04-24,7492
B003648,C0920,2024-02-08,12716
B003649,C0921,2024-03-26,2208
B003650,C0921,2024-09-04,14285
B003651,C0921,2025-09-22,12153
B003652,C0922,2024-05-26,14484
B003653,C0922,2025-09-03,1345
B003654,C0922,2025-11-09,16502
B003655,C0922,2024-07-12,6895
B003656,C0922,2024-11-21,1433
B003657,C0923,2024-01-15,5004
B003658,C0923,2024-12-15,8218
B003659,C0923,2024-06-28,11472
B003660,C0923,2025-04-18,6574
B003661,C0923,2025-10-21,1849
B003662,C0923,2025-02-04,12452
B003663,C0924,2024-10-25,16567
B003664,C0924,2024-03-06,7380
B003665,C0924,2024-07-07,6368
B003666,C0925,2025-11-04,14380
B003667,C0925,2024-01-26,14435
B003668,C0925,2024-03-12,8053
B003669,C0925,2025-09-08,17319
B003670,C0926,2025-07-24,5278
B003671,C0926,2024-05-26,17928
B003672,C0926,2024-11-21,1858
B003673,C0926,2024-04-24,2134
B003674,C0927,2025-06-14,17507
B003675,C0927,2024-01-18,5567
B003676,C0927,2024-11-25,12136
B003677,C0927,2024-02-09,4701
B003678,C0927,2024-04-16,7656
B003679,C0928,2025-01-25,112
B003680,C0928,2025-07-30,1914
B003681,C0929,2025-08-03,3920
B003682,C0929,2024-08-17,1153
B003683,C0929,2025-07-31,17877
B003684,C0929,2024-03-16,648
B003685,C0929,2025-10-26,15611
B003686,C0930,2025-10-22,12650
B003687,C0930,2024-10-16,12673
B003688,C0930,2025-04-05,7787
B003689,C0930,2025-11-30,16074
B003690,C0930,2025-09-19,8193
B003691,C0930,2024-12-19,14908
B003692,C0931,2024-06-05,14883
B003693,C0931,2025-07-03,11800
B003694,C0931,2024-08-17,4731
B003695,C0931,2024-10-20,5713
B003696,C0931,2025-02-01,8428
B003697,C0932,2025-01-11,686
B003698,C0932,2025-03-18,9825
B003699,C0932,2024-05-27,1394
B003700,C0933,2025-02-24,17743
B003701,C0933,2024-08-20,13180
B003702,C0933,2024-05-08,11565
B003703,C0933,2024-08-01,13297
B003704,C0933,2025-03-07,13688
B003705,C0934,2025-04-08,14545
B003706,C0934,2025-02-01,15188
B003707,C0934,2025-01-07,11069
B003708,C0934,2024-11-29,13070
B003709,C0934,2024-05-16,17364
B003710,C0935,2024-09-08,7109
B003711,C0935,2025-12-30,6257
B003712,C0935,2025-08-05,6376
B003713,C0936,2025-01-07,15183
B003714,C0936,2025-07-15,13376
B003715,C0936,2025-01-18,10056
B003716,C0936,2024-08-06,12872
B003717,C0936,2024-05-24,15408
B003718,C0936,2024-04-21,17787
B003719,C0937,2024-11-03,13504
B003720,C0937,2024-02-22,6534
B003721,C0937,2024-08-10,11065
B003722,C0937,2025-07-18,5135
B003723,C0937,2025-11-06,12592
B003724,C0938,2025-03-18,5908
B003725,C0938,2025-03-29,781
B003726,C0938,2025-12-11,6765
B003727,C0938,2025-01-30,18592
B003728,C0938,2025-11-14,5647
B003729,C0938,2024-10-06,18460
B003730,C0939,2025-10-18,13168
B003731,C0939,2025-08-11,6481
B003732,C0939,2024-06-03,13477
B003733,C0940,2025-04-24,8051
B003734,C0940,2024-05-13,15947
B003735,C0940,2024-11-19,20000
B003736,C0940,2025-09-19,17386
B003737,C0941,2025-11-23,3180
B003738,C0941,2024-03-07,2809
B003739,C0942,2024-01-09,1728
B003740,C0942,2024-12-05,2947
B003741,C0943,2024-12-31,6652
B003742,C0943,2024-06-03,6979
B003743,C0943,2024-11-10,2163
B003744,C0943,2025-01-06,10338
B003745,C0944,2025-04-02,15567
B003746,C0944,2024-12-12,5741
B003747,C0944,2024-10-23,9936
B003748,C0944,2024-04-13,18411
B003749,C0944,2024-06-12,4981
B003750,C0944,2024-06-16,13604
B003751,C0945,2025-06-29,13424
B003752,C0945,2024-06-11,18404
B003753,C0946,2025-10-05,15386
B003754,C0946,2025-12-17,9215
B003755,C0946,2025-12-07,8172
B003756,C0946,2024-04-26,4805
B003757,C0946,2025-03-31,3180
B003758,C0946,2024-02-10,4443
B003759,C0947,2025-04-29,12431
B003760,C0947,2025-05-03,5585
B003761,C0947,2024-01-21,19207
B003762,C0947,2025-12-05,11874
B003763,C0947,2025-03-27,19165
B003764,C0948,2024-07-05,14658
B003765,C0948,2024-01-21,16114
B003766,C0948,2025-11-18,18572
B003767,C0948,2024-12-18,11133
B003768,C0948,2024-03-28,12123
B003769,C0948,2024-03-11,5807
B003770,C0949,2025-10-01,9833
B003771,C0949,2025-11-24,12898
B003772,C0949,2024-06-02,3636
B003773,C0950,2025-10-11,10508
B003774,C0950,2024-10-26,2722
B003775,C0950,2024-12-29,19752
B003776,C0951,2024-01-17,19343
B003777,C0951,2025-03-03,5539
B003778,C0951,2025-01-08,8280
B003779,C0951,2024-07-15,16823
B003780,C0951,2024-10-13,17053
B003781,C0952,2025-05-16,10438
B003782,C0952,2024-06-19,1704
B003783,C0953,2025-12-18,10047
B003784,C0953,2024-09-26,14710
B003785,C0953,2025-03-19,11059
B003786,C0954,2024-10-06,15010
B003787,C0954,2025-11-06,2629
B003788,C0955,2025-07-18,1028
B003789,C0955,2024-05-13,349
B003790,C0955,2025-08-10,629
B003791,C0955,2024-11-05,12473
B003792,C0956,2025-04-26,12452
B003793,C0956,2025-02-01,1179
B003794,C0956,2025-12-12,8856
B003795,C0957,2024-12-09,12019
B003796,C0957,2025-06-08,13910
B003797,C0957,2025-02-20,11210
B003798,C0957,2024-05-15,11345
B003799,C0957,2024-09-24,18100
B003800,C0958,2025-05-15,9228
B003801,C0958,2024-09-30,2729
B003802,C0958,2025-04-05,2778
B003803,C0959,2025-06-05,3719
B003804,C0959,2024-01-24,4211
B003805,C0959,2024-04-19,7961
B003806,C0959,2024-03-17,5803
B003807,C0960,2024-03-07,5046
B003808,C0960,2025-08-08,7764
B003809,C0960,2024-03-30,2471
B003810,C0960,2024-01-10,440
B003811,C0961,2025-09-24,2306
B003812,C0961,2024-06-08,19095
B003813,C0961,2025-10-03,15098
B003814,C0961,2025-10-08,10842
B003815,C0962,2025-09-19,3996
B003816,C0962,2024-02-27,4545
B003817,C0963,2024-03-24,6080
B003818,C0963,2024-04-03,3001
B003819,C0963,2024-01-04,14187
B003820,C0964,2024-08-03,1638
B003821,C0964,2024-03-22,12677
B003822,C0964,2024-11-24,17345
B003823,C0965,2025-05-02,6465
B003824,C0965,2025-12-26,16230
B003825,C0965,2025-09-11,6096
B003826,C0966,2024-10-21,19392
B003827,C0966,2024-03-03,14500
B003828,C0966,2024-07-08,16632
B003829,C0966,2024-01-07,2606
B003830,C0966,2024-06-29,6478
B003831,C0967,2024-05-27,17760
B003832,C0967,2025-08-12,6204
B003833,C0967,2025-12-17,4063
B003834,C0967,2025-12-20,2483
B003835,C0968,2024-07-10,10531
B003836,C0968,2024-08-21,5322
B003837,C0968,2025-02-08,19408
B003838,C0969,2025-09-07,13509
B003839,C0969,2025-06-02,9352
B003840,C0969,2024-08-11,13976
B003841,C0969,2024-09-13,11297
B003842,C0970,2025-06-27,228
B003843,C0970,2025-11-01,8246
B003844,C0970,2024-10-15,5284
B003845,C0971,2024-03-04,2057
B003846,C0971,2025-05-20,11279
B003847,C0972,2025-09-26,14093
B003848,C0972,2024-03-22,14612
B003849,C0973,2025-11-21,2891
B003850,C0973,2024-11-22,19272
B003851,C0974,2025-12-15,19841
B003852,C0974,2025-11-25,2158
B003853,C0974,2025-08-05,8599
B003854,C0974,2024-11-22,14771
B003855,C0975,2025-05-06,12138
B003856,C0975,2025-05-26,9838
B003857,C0975,2025-05-15,10271
B003858,C0975,2025-07-13,6235
B003859,C0976,2025-08-24,5588
B003860,C0976,2024-02-13,11563
B003861,C0976,2025-02-23,15235
B003862,C0977,2024-11-28,13213
B003863,C0977,2025-04-19,15217
B003864,C0977,2025-04-08,5003
B003865,C0977,2024-05-25,12634
B003866,C0977,2025-03-05,802
B003867,C0978,2024-11-20,12499
B003868,C0978,2025-10-09,4895
B003869,C0978,2025-02-13,11983
B003870,C0979,2025-03-20,5661
B003871,C0979,2024-06-03,19429
B003872,C0980,2024-08-10,3107
B003873,C0980,2024-01-17,12821
B003874,C0980,2025-04-28,4911
B003875,C0981,2024-12-11,6480
B003876,C0981,2024-01-23,16296
B003877,C0981,2025-02-05,5187
B003878,C0981,2024-11-06,18000
B003879,C0982,2024-08-21,6224
B003880,C0982,2025-05-13,19884
B003881,C0982,2025-05-26,14183
B003882,C0982,2025-03-21,5237
B003883,C0983,2025-11-12,1958
B003884,C0983,2024-12-27,3473
B003885,C0983,2024-03-09,10593
B003886,C0983,2025-12-23,15620
B003887,C0983,2025-09-14,9480
B003888,C0984,2024-08-28,16998
B003889,C0984,2025-05-21,7091
B003890,C0984,2025-03-02,16072
